,Gesture,Handedness,Landmarks
0,OK,Right,"[(0.3795658349990845, 0.5240460634231567, 6.58852741253213e-08), (0.4329721927642822, 0.4712543189525604, 0.014530880376696587), (0.463236540555954, 0.42780375480651855, 0.013444925658404827), (0.49220791459083557, 0.403032511472702, 0.005538398865610361), (0.5077413320541382, 0.3756735622882843, -0.001693454571068287), (0.41921937465667725, 0.34676775336265564, 0.01480799913406372), (0.46466735005378723, 0.30887874960899353, -0.014672745950520039), (0.4926818609237671, 0.3311804533004761, -0.0397442989051342), (0.5111104846000671, 0.36830654740333557, -0.05326602980494499), (0.40701380372047424, 0.3483920395374298, -0.008344958536326885), (0.4322626292705536, 0.2658260464668274, -0.030107656493782997), (0.4638555943965912, 0.2324928492307663, -0.047806184738874435), (0.49226075410842896, 0.21672315895557404, -0.05935569107532501), (0.39792439341545105, 0.36568960547447205, -0.03456074371933937), (0.4221874177455902, 0.28010255098342896, -0.05514970421791077), (0.4450518488883972, 0.23971767723560333, -0.0684647336602211), (0.4656650722026825, 0.21057221293449402, -0.07691176980733871), (0.3970992863178253, 0.3898419737815857, -0.060101237148046494), (0.4094773530960083, 0.3358796238899231, -0.07987408339977264), (0.41610682010650635, 0.2938178479671478, -0.08975546061992645), (0.42351725697517395, 0.2564116418361664, -0.09603645652532578)]"
1,OK,Right,"[(0.38275882601737976, 0.5193328857421875, 5.5188937864159016e-08), (0.4365861713886261, 0.46650639176368713, 0.016682017594575882), (0.46644356846809387, 0.42414066195487976, 0.01631205528974533), (0.49561941623687744, 0.3995528221130371, 0.008906944654881954), (0.5116667747497559, 0.3708590269088745, 0.002040031598880887), (0.4217525124549866, 0.3419250249862671, 0.01560149621218443), (0.4691413938999176, 0.30620554089546204, -0.013804472051560879), (0.4969269037246704, 0.32788777351379395, -0.03876151889562607), (0.5151513814926147, 0.36426854133605957, -0.05239498242735863), (0.4099116921424866, 0.3435675799846649, -0.008783906698226929), (0.43762636184692383, 0.2597695589065552, -0.03128393366932869), (0.470321387052536, 0.22801896929740906, -0.04918401688337326), (0.4994920790195465, 0.21459688246250153, -0.06065422296524048), (0.40137994289398193, 0.36076512932777405, -0.035936009138822556), (0.4276861250400543, 0.27384287118911743, -0.05712142586708069), (0.4516565203666687, 0.2347871959209442, -0.07044006884098053), (0.47336816787719727, 0.206907257437706, -0.07881821691989899), (0.4015575349330902, 0.38467416167259216, -0.06214519217610359), (0.41320422291755676, 0.3301540017127991, -0.08286129683256149), (0.4202060401439667, 0.28781917691230774, -0.09319654852151871), (0.42874008417129517, 0.25000834465026855, -0.09969433397054672)]"
2,OK,Right,"[(0.3931075930595398, 0.5138094425201416, 6.432554044977223e-08), (0.4455460011959076, 0.4644438624382019, 0.014837510883808136), (0.4743814170360565, 0.421041339635849, 0.013308369554579258), (0.50243079662323, 0.3969113528728485, 0.005213207099586725), (0.5229091048240662, 0.37359434366226196, -0.002544259186834097), (0.4309399724006653, 0.337629497051239, 0.012407040223479271), (0.47911301255226135, 0.3007088899612427, -0.015558132901787758), (0.5069327354431152, 0.3211609423160553, -0.03862985223531723), (0.5245034694671631, 0.35725894570350647, -0.05109918490052223), (0.419220507144928, 0.3381415009498596, -0.010673215612769127), (0.44775867462158203, 0.2535184323787689, -0.031393930315971375), (0.4806293547153473, 0.22189252078533173, -0.04729108512401581), (0.5099548697471619, 0.20852485299110413, -0.0577448233962059), (0.41057005524635315, 0.3552277386188507, -0.0364401750266552), (0.43786782026290894, 0.2687801122665405, -0.056233976036310196), (0.46289458870887756, 0.23084403574466705, -0.06885761767625809), (0.4849764108657837, 0.20386168360710144, -0.07733108848333359), (0.41010454297065735, 0.3796346187591553, -0.061360884457826614), (0.4216639995574951, 0.3250095248222351, -0.08122384548187256), (0.4307498335838318, 0.28351739048957825, -0.09148652106523514), (0.44078102707862854, 0.24628371000289917, -0.09848316758871078)]"
3,OK,Right,"[(0.4090295732021332, 0.5137426257133484, 9.720645977040476e-08), (0.45993104577064514, 0.46568700671195984, 0.011664815247058868), (0.4906694293022156, 0.41916459798812866, 0.008182762190699577), (0.5200857520103455, 0.39262229204177856, -0.0013159684604033828), (0.539262592792511, 0.3672395646572113, -0.010058325715363026), (0.44248294830322266, 0.3386710584163666, 0.009615909308195114), (0.49254241585731506, 0.2986794114112854, -0.018542680889368057), (0.5209590792655945, 0.3195001184940338, -0.04130243510007858), (0.5391711592674255, 0.35568875074386597, -0.05340774357318878), (0.4306407868862152, 0.3383975327014923, -0.01162656769156456), (0.46317657828330994, 0.2535959780216217, -0.03217945992946625), (0.495360791683197, 0.22100509703159332, -0.04764191433787346), (0.5242487192153931, 0.20618104934692383, -0.057797398418188095), (0.4228842556476593, 0.35472196340560913, -0.035734619945287704), (0.45343273878097534, 0.26723513007164, -0.05456061661243439), (0.4784179925918579, 0.2275841236114502, -0.06679974496364594), (0.5000835657119751, 0.19949284195899963, -0.07516127824783325), (0.4245724380016327, 0.3786252439022064, -0.05937156081199646), (0.4389987289905548, 0.3229330778121948, -0.07721740007400513), (0.448816180229187, 0.27989473938941956, -0.08664249628782272), (0.45882728695869446, 0.24180176854133606, -0.09338654577732086)]"
4,OK,Right,"[(0.4307502806186676, 0.5114128589630127, 1.0912453518585608e-07), (0.4824824035167694, 0.46202993392944336, 0.012503838166594505), (0.5106964707374573, 0.4155762195587158, 0.009164735674858093), (0.5379020571708679, 0.3891065716743469, -0.000637645076494664), (0.5635982155799866, 0.36445894837379456, -0.009996430017054081), (0.4637952446937561, 0.33897021412849426, 0.011184478178620338), (0.514417290687561, 0.29943984746932983, -0.01596081256866455), (0.5420411229133606, 0.3171350657939911, -0.03802688047289848), (0.5596367716789246, 0.35053592920303345, -0.049651771783828735), (0.45250803232192993, 0.3381699323654175, -0.009883738122880459), (0.4865797758102417, 0.25510373711586, -0.028159936890006065), (0.5183864831924438, 0.22177940607070923, -0.04170216992497444), (0.5469453930854797, 0.20528702437877655, -0.05072815716266632), (0.446302205324173, 0.3550269901752472, -0.033767975866794586), (0.47626450657844543, 0.270099937915802, -0.05042364448308945), (0.5001577138900757, 0.22941258549690247, -0.059904441237449646), (0.5208261609077454, 0.2004920393228531, -0.066339872777462), (0.44934016466140747, 0.3785543739795685, -0.05725468322634697), (0.46382686495780945, 0.3219028115272522, -0.0726737529039383), (0.4742433428764343, 0.2784803509712219, -0.07946661114692688), (0.48455357551574707, 0.24104811251163483, -0.08411038666963577)]"
5,OK,Right,"[(0.4546879231929779, 0.5009666681289673, 8.422777852956642e-08), (0.5031294822692871, 0.4536854326725006, 0.016832055523991585), (0.5287193655967712, 0.40296122431755066, 0.01431866642087698), (0.5566005110740662, 0.37475600838661194, 0.005539147648960352), (0.5871641039848328, 0.3517071008682251, -0.002688752952963114), (0.4786163568496704, 0.33286818861961365, 0.004536688793450594), (0.535007119178772, 0.28826797008514404, -0.02167404256761074), (0.5630079507827759, 0.3057979643344879, -0.04046478122472763), (0.5830236077308655, 0.33831986784935, -0.05033806338906288), (0.46933478116989136, 0.3386262059211731, -0.018289662897586823), (0.5107735395431519, 0.2481880784034729, -0.03921283408999443), (0.5433028936386108, 0.21462781727313995, -0.051762547343969345), (0.5730962753295898, 0.19777242839336395, -0.05923860892653465), (0.46926066279411316, 0.3587830066680908, -0.042542751878499985), (0.5037847757339478, 0.261287122964859, -0.061398912221193314), (0.5284570455551147, 0.2220999300479889, -0.07141634821891785), (0.5487777590751648, 0.19385689496994019, -0.0777001678943634), (0.48289233446121216, 0.37979012727737427, -0.0653979480266571), (0.49990037083625793, 0.32005494832992554, -0.0832616537809372), (0.5096068382263184, 0.2771485447883606, -0.09234093129634857), (0.5199251174926758, 0.23721566796302795, -0.09835255891084671)]"
6,OK,Right,"[(0.4867837429046631, 0.5096936225891113, 1.434696770274968e-07), (0.530105471611023, 0.46994322538375854, 0.01305418275296688), (0.563511312007904, 0.40524569153785706, 0.008856508880853653), (0.5917471647262573, 0.38015860319137573, -0.001658033230341971), (0.6198166012763977, 0.35865697264671326, -0.010570782236754894), (0.5076470971107483, 0.33327358961105347, 0.010620642453432083), (0.5608367323875427, 0.2618815004825592, -0.012460344471037388), (0.5909533500671387, 0.2614998519420624, -0.03246036171913147), (0.6179013848304749, 0.28196460008621216, -0.04442256689071655), (0.5070495009422302, 0.3467618227005005, -0.010728271678090096), (0.5712118744850159, 0.2993910610675812, -0.052524007856845856), (0.6025644540786743, 0.3236411213874817, -0.07678648829460144), (0.6233017444610596, 0.35665348172187805, -0.08198961615562439), (0.5146982669830322, 0.36675792932510376, -0.0324786938726902), (0.5481435060501099, 0.2759418487548828, -0.053962208330631256), (0.5732460618019104, 0.2319936901330948, -0.06386250257492065), (0.5929368734359741, 0.19654713571071625, -0.06575660407543182), (0.5298506617546082, 0.3851088881492615, -0.0536656491458416), (0.5472396016120911, 0.3224293291568756, -0.06177316606044769), (0.5597233772277832, 0.2815394699573517, -0.061712924391031265), (0.5736573934555054, 0.24245357513427734, -0.05939692631363869)]"
7,OK,Right,"[(0.5193362236022949, 0.5137622356414795, 1.336866972678763e-07), (0.5630247592926025, 0.4759827256202698, 0.01107832882553339), (0.5989629626274109, 0.4169359803199768, 0.005072182510048151), (0.6281018853187561, 0.39327386021614075, -0.006848843768239021), (0.658427357673645, 0.3737364709377289, -0.017805319279432297), (0.5499411821365356, 0.3433597981929779, 0.007818142883479595), (0.5970203280448914, 0.2666802704334259, -0.010321787558495998), (0.6266545057296753, 0.24668219685554504, -0.026204559952020645), (0.6594688296318054, 0.2433253675699234, -0.037893157452344894), (0.5480127930641174, 0.3550349473953247, -0.01352284848690033), (0.6160839200019836, 0.312812864780426, -0.05644218251109123), (0.6426038146018982, 0.3421855568885803, -0.07841356098651886), (0.6596786975860596, 0.37628981471061707, -0.08191220462322235), (0.5534486770629883, 0.37260493636131287, -0.03486493229866028), (0.5935453772544861, 0.28786224126815796, -0.055534835904836655), (0.6201999187469482, 0.24434342980384827, -0.06267760694026947), (0.6415773034095764, 0.20748178660869598, -0.06365930289030075), (0.5664078593254089, 0.3909377455711365, -0.056100621819496155), (0.5893962979316711, 0.33183738589286804, -0.06265375018119812), (0.6057302951812744, 0.2906612753868103, -0.060856252908706665), (0.6222515106201172, 0.25085705518722534, -0.05842284485697746)]"
8,OK,Right,"[(0.5338723063468933, 0.5052543878555298, 1.4127496683613572e-07), (0.5789116024971008, 0.46686500310897827, 0.014699329622089863), (0.6147207617759705, 0.4138592481613159, 0.010953884571790695), (0.6464138031005859, 0.3919540047645569, 0.0008434602059423923), (0.6748915910720825, 0.3736664950847626, -0.007870352827012539), (0.561061441898346, 0.3338705897331238, 0.012105666100978851), (0.6268038749694824, 0.2910720109939575, -0.013580322265625), (0.6555713415145874, 0.31232213973999023, -0.03651463985443115), (0.6777285933494568, 0.34918680787086487, -0.048714231699705124), (0.5586950182914734, 0.3460509777069092, -0.008117950521409512), (0.6262124180793762, 0.2900712490081787, -0.03808049112558365), (0.6611490845680237, 0.28989481925964355, -0.05976469814777374), (0.686417818069458, 0.3074522316455841, -0.06755916774272919), (0.5639094114303589, 0.3656304180622101, -0.029180552810430527), (0.6088029146194458, 0.2773935794830322, -0.04488663375377655), (0.6373728513717651, 0.2358904927968979, -0.05517565831542015), (0.6603522300720215, 0.20778580009937286, -0.05884867161512375), (0.5795066952705383, 0.3848530352115631, -0.049656108021736145), (0.6040253639221191, 0.32308414578437805, -0.055486563593149185), (0.6198869347572327, 0.28211501240730286, -0.05668310075998306), (0.6372374892234802, 0.24708706140518188, -0.05600433051586151)]"
9,OK,Right,"[(0.5363286733627319, 0.5010406970977783, 3.487303956717369e-08), (0.5912904739379883, 0.45947885513305664, 0.01939842663705349), (0.617941677570343, 0.41534438729286194, 0.0187721848487854), (0.6458354592323303, 0.39540186524391174, 0.011271278373897076), (0.6773840188980103, 0.38066017627716064, 0.003944206051528454), (0.5750106573104858, 0.3346036374568939, 0.008728450164198875), (0.6335817575454712, 0.3036402463912964, -0.015944352373480797), (0.6599606871604919, 0.327949583530426, -0.035054076462984085), (0.6753953695297241, 0.3629226088523865, -0.04520975425839424), (0.5667209029197693, 0.3385434150695801, -0.014295349828898907), (0.6167287230491638, 0.26136836409568787, -0.03188328444957733), (0.6520542502403259, 0.23398664593696594, -0.04383932799100876), (0.6826411485671997, 0.22003337740898132, -0.05150403454899788), (0.5662975311279297, 0.35981518030166626, -0.03857516124844551), (0.6095138192176819, 0.2753990888595581, -0.05490117520093918), (0.6381117105484009, 0.23896583914756775, -0.06561268121004105), (0.6606537699699402, 0.21110248565673828, -0.07260230928659439), (0.5799452662467957, 0.3856942355632782, -0.061267413198947906), (0.6056045889854431, 0.32892245054244995, -0.07621443271636963), (0.6196095943450928, 0.289436399936676, -0.08391252160072327), (0.6329326033592224, 0.2530874013900757, -0.08914453536272049)]"
